gene,score_kmeans,score_agg,score_pca,consistency_score
BTBD11,0.0,0.0,0.0,1.6026729230027605e-05
CBLL1,0.0,0.0,0.0,1.6024744676756973e-05
NCAPH2,0.0,0.0,0.0,1.602310555567073e-05
IL18,0.0,0.0,0.0,1.601875516193661e-05
ZNF212,0.0,0.0,0.0,1.601803208226295e-05
TPD52,0.0,0.0,0.0,1.6014422854751952e-05
ZBTB39,0.0,0.0,0.0,1.6007673565336466e-05
PDK4,0.0,0.0,0.0,1.600767324058216e-05
RP11-502I4.3,0.0,0.0,0.0,1.600767092423929e-05
CTD-2047H16.4,0.0,0.0,0.0,1.600767001739615e-05
AGRN,0.0,0.0,0.0,1.600766797134649e-05
MTCP1,0.0,0.0,0.0,1.6007667590116493e-05
SOBP,0.0,0.0,0.0,1.6007642983996776e-05
C1QC,0.0,0.0,0.0,1.600764154627687e-05
CNRIP1,0.0,0.0,0.0,1.600764063638544e-05
DVL1,0.0,0.0,0.0,1.6007633577299767e-05
AC012360.4,0.0,0.0,0.0,1.6007633071693813e-05
ASPM,0.0,0.0,0.0,1.600762283022766e-05
RP11-423H2.3,0.0,0.0,0.0,1.6007620384636405e-05
TSKS,0.0,0.0,0.0,1.600761530723901e-05
ABCD2,0.0,0.0,0.0,1.6007590674335667e-05
RP11-1000B6.3,0.0,0.0,0.0,1.600757635780387e-05
IRGM,0.0,0.0,0.0,1.600756883174127e-05
PVRL1,0.0,0.0,0.0,1.6007503517671084e-05
RP3-473L9.4,0.0,0.0,0.0,1.6007475365105096e-05
MDGA1,0.0,0.0,0.0,1.6007451522242255e-05
RP11-213H15.1,0.0,0.0,0.0,1.6007407176829662e-05
C10orf128,0.0,0.0,0.0,1.599790823203137e-05
GAPDH,0.0,0.0,0.0,1.5989007990389335e-05
RNASEH2A,0.0,0.0,0.0,1.5986667485291187e-05
CCDC47,0.0,0.0,0.0,1.5983709142143515e-05
STAU2,0.0,0.0,0.0,1.597758141169518e-05
MPC2,0.0,0.0,0.0,1.597493994756559e-05
BBS2,0.0,0.0,0.0,1.597270134223218e-05
NCBP2,0.0,0.0,0.0,1.5959382132612223e-05
SPG21,0.0,0.0,0.0,1.5955618356201847e-05
PTK2,0.0,0.0,0.0,1.5953605015190766e-05
ABHD14B,0.0,0.0,0.0,1.594830350905482e-05
HNRNPA1L2,0.0,0.0,0.0,1.5947100149330423e-05
RP1-197B17.3,0.0,0.0,0.0,1.5940434637428987e-05
ARHGEF2,0.0,0.0,0.0,1.5933543485040675e-05
CCS,0.0,0.0,0.0,1.593063995526966e-05
ZEB2-AS1,0.0,0.0,0.0,1.592375066678204e-05
RUNX3,0.0,0.0,0.0,1.5918544080582653e-05
ETV2,0.0,0.0,0.0,1.5917099787584778e-05
ZKSCAN8,0.0,0.0,0.0,1.5913895275489473e-05
GZMK,0.0,0.0,0.0,1.5907910890313957e-05
ZNF432,0.0,0.0,0.0,1.5904906697893343e-05
ENTPD1-AS1,0.0,0.0,0.0,1.5898621868952576e-05
POLR3F,0.0,0.0,0.0,1.5895616826996198e-05
CNOT6,0.0,0.0,0.0,1.589527048858737e-05
BCL2L1,0.0,0.0,0.0,1.5894560491915508e-05
COCH,0.0,0.0,0.0,1.5893049213754445e-05
TAPT1,0.0,0.0,0.0,1.5878174766730536e-05
GALNS,0.0,0.0,0.0,1.5876726255255467e-05
STX3,0.0,0.0,0.0,1.5867992902332265e-05
VAV3,0.0,0.0,0.0,1.5865700039273143e-05
RAB27B,0.0,0.0,0.0,1.5863156903323623e-05
PHF10,0.0,0.0,0.0,1.5861060003821708e-05
GAK,0.0,0.0,0.0,1.5857547192622675e-05
C18orf32,0.0,0.0,0.0,1.5852892179181008e-05
IGFBP6,0.0,0.0,0.0,1.5849696316916917e-05
BOLA1,0.0,0.0,0.0,1.584675867313463e-05
C16orf52,0.0,0.0,0.0,1.584598676525328e-05
CARD9,0.0,0.0,0.0,1.584374771482212e-05
PPP2R5C,0.0,0.0,0.0,1.583659812860633e-05
ARRDC2,0.0,0.0,0.0,1.5835908457480967e-05
MRPL28,0.0,0.0,0.0,1.5833763525590442e-05
FOXN3,0.0,0.0,0.0,1.5830443888980927e-05
SAR1A,0.0,0.0,0.0,1.5829824630879525e-05
GORASP2,0.0,0.0,0.0,1.5827582255169778e-05
UBA5,0.0,0.0,0.0,1.5826295076423142e-05
EGLN2,0.0,0.0,0.0,1.582132719247809e-05
TPGS1,0.0,0.0,0.0,1.5819716356763068e-05
CDC123,0.0,0.0,0.0,1.581833887950515e-05
MLC1,0.0,0.0,0.0,1.5816362159962104e-05
THAP7,0.0,0.0,0.0,1.581621054871373e-05
ZBTB7A,0.0,0.0,0.0,1.5811836994933162e-05
ADI1,0.0,0.0,0.0,1.5811281228562632e-05
TMEM115,0.0,0.0,0.0,1.5805227642580352e-05
PSMA4,0.0,0.0,0.0,1.580254913632779e-05
STAT5A,0.0,0.0,0.0,1.5801600149932558e-05
RBM17,0.0,0.0,0.0,1.5800473194577022e-05
CCBL2,0.0,0.0,0.0,1.5800468772620376e-05
GSTZ1,0.0,0.0,0.0,1.579200653607019e-05
ITGB1,0.0,0.0,0.0,1.5789158622254008e-05
CTD-2162K18.4,0.0,0.0,0.0,1.577641003989607e-05
GPR132,0.0,0.0,0.0,1.5773988064731155e-05
ERCC3,0.0,0.0,0.0,1.5771411126549354e-05
ATAD2,0.0,0.0,0.0,1.5769525636772275e-05
SIVA1,0.0,0.0,0.0,1.5767457301672014e-05
ZNF571,0.0,0.0,0.0,1.5763576339178156e-05
SLIRP,0.0,0.0,0.0,1.5762616950163113e-05
ALDH6A1,0.0,0.0,0.0,1.5757775899355177e-05
EFHC2,0.0,0.0,0.0,1.5752988454367254e-05
RP11-448A19.1,0.0,0.0,0.0,1.5748850541094046e-05
ZNF699,0.0,0.0,0.0,1.574410929809104e-05
CXorf40A,0.0,0.0,0.0,1.574410811976576e-05
ITGB2-AS1,0.0,0.0,0.0,1.574295192096364e-05
FRY-AS1,0.0,0.0,0.0,1.5741451578948335e-05
RNASEL,0.0,0.0,0.0,1.573937632203007e-05
CCDC138,0.0,0.0,0.0,1.5735848468608924e-05
ATP6V1E1,0.0,0.0,0.0,1.5728584380230786e-05
LMAN2,0.0,0.0,0.0,1.5722180024490608e-05
MAP1S,0.0,0.0,0.0,1.5718109150910645e-05
RP11-315I20.1,0.0,0.0,0.0,1.571777804490782e-05
RP11-395G23.3,0.0,0.0,0.0,1.571776577390523e-05
GINS3,0.0,0.0,0.0,1.5717737812135225e-05
GMPPB,0.0,0.0,0.0,1.5717716039442974e-05
RP11-434C1.1,0.0,0.0,0.0,1.571766355618856e-05
GK5,0.0,0.0,0.0,1.5717511518591192e-05
TALDO1,0.0,0.0,0.0,1.571708579504043e-05
FBRS,0.0,0.0,0.0,1.571613190188094e-05
BTN3A3,0.0,0.0,0.0,1.5713351186524824e-05
C11orf83,0.0,0.0,0.0,1.5712709514041698e-05
SEP15,0.0,0.0,0.0,1.5711554339947286e-05
ANXA2R,0.0,0.0,0.0,1.571060492195658e-05
KRT7,0.0,0.0,0.0,1.5704029818839615e-05
GCC2,0.0,0.0,0.0,1.5703396766183563e-05
GFPT1,0.0,0.0,0.0,1.5701486971773003e-05
CDK2AP2,0.0,0.0,0.0,1.570135430577816e-05
NFYB,0.0,0.0,0.0,1.5701175855978496e-05
GINS4,0.0,0.0,0.0,1.569788625787834e-05
CITED2,0.0,0.0,0.0,1.5692413786473342e-05
SAP18,0.0,0.0,0.0,1.5691661857299262e-05
PRSS57,0.0,0.0,0.0,1.5689915161840337e-05
MITF,0.0,0.0,0.0,1.568991431486214e-05
RAB38,0.0,0.0,0.0,1.5689889068449593e-05
CCDC142,0.0,0.0,0.0,1.568988237537733e-05
DTHD1,0.0,0.0,0.0,1.568985759295092e-05
CCDC146,0.0,0.0,0.0,1.5689836053444423e-05
TMEM181,0.0,0.0,0.0,1.568843451176546e-05
GTF3C3,0.0,0.0,0.0,1.5688422516431862e-05
ABHD12,0.0,0.0,0.0,1.56882710912589e-05
NDUFA13,0.0,0.0,0.0,1.568827014306426e-05
SMCHD1,0.0,0.0,0.0,1.5681980367695158e-05
ACTR1B,0.0,0.0,0.0,1.5679769774691577e-05
SNRPD2,0.0,0.0,0.0,1.5677689946402852e-05
VASP,0.0,0.0,0.0,1.5675860749651552e-05
XYLT1,0.0,0.0,0.0,1.5672455921054557e-05
GRPEL1,0.0,0.0,0.0,1.567044278475884e-05
VAMP5,0.0,0.0,0.0,1.5667033036244846e-05
UCK2,0.0,0.0,0.0,1.566408378529803e-05
PHKA2,0.0,0.0,0.0,1.5663146048967786e-05
RP1-8B1.4,0.0,0.0,0.0,1.565651689710477e-05
DPP3,0.0,0.0,0.0,1.564490796686065e-05
RAD18,0.0,0.0,0.0,1.5642073377877078e-05
ST6GALNAC2,0.0,0.0,0.0,1.5638375844371296e-05
ANO6,0.0,0.0,0.0,1.5633232350837983e-05
C16orf98,0.0,0.0,0.0,1.5629862025874976e-05
VAC14,0.0,0.0,0.0,1.5629095936694934e-05
ZFP82,0.0,0.0,0.0,1.562665251367685e-05
CNTRL,0.0,0.0,0.0,1.5622353245056948e-05
TUBA4A,0.0,0.0,0.0,1.5620648687652736e-05
HSD17B7,0.0,0.0,0.0,1.5616318395278913e-05
SLX4,0.0,0.0,0.0,1.5616145548468366e-05
TNFRSF25,0.0,0.0,0.0,1.5615627152354614e-05
SMNDC1,0.0,0.0,0.0,1.5606347841964836e-05
SKA2,0.0,0.0,0.0,1.5602131659219748e-05
PLAA,0.0,0.0,0.0,1.559991688939704e-05
HIVEP2,0.0,0.0,0.0,1.5597029521674717e-05
MTFMT,0.0,0.0,0.0,1.5595877994370542e-05
RWDD2A,0.0,0.0,0.0,1.5592640172482786e-05
WDR43,0.0,0.0,0.0,1.5589350471530187e-05
DNAH1,0.0,0.0,0.0,1.5581371429684368e-05
TECR,0.0,0.0,0.0,1.558133830652268e-05
APOL2,0.0,0.0,0.0,1.557945130406858e-05
NAA10,0.0,0.0,0.0,1.555694944257217e-05
IGF2R,0.0,0.0,0.0,1.5555540296378627e-05
ATG13,0.0,0.0,0.0,1.5552250477749473e-05
LRRFIP1,0.0,0.0,0.0,1.5550150254408476e-05
VPS8,0.0,0.0,0.0,1.5546816295290985e-05
VCPIP1,0.0,0.0,0.0,1.553537094419569e-05
DNAL1,0.0,0.0,0.0,1.553082283255762e-05
AFTPH,0.0,0.0,0.0,1.5528091009807283e-05
TM9SF2,0.0,0.0,0.0,1.5527094387278587e-05
CTBP1-AS2,0.0,0.0,0.0,1.5525598838627498e-05
AGPS,0.0,0.0,0.0,1.5510013869297724e-05
HNMT,0.0,0.0,0.0,1.5501127853280646e-05
TMEM248,0.0,0.0,0.0,1.5500834853713593e-05
TIA1,0.0,0.0,0.0,1.549998157493952e-05
CCNB2,0.0,0.0,0.0,1.5496733015237168e-05
HEATR6,0.0,0.0,0.0,1.5496007445481167e-05
TRMT5,0.0,0.0,0.0,1.54925747260701e-05
NCOA5,0.0,0.0,0.0,1.5490409148861512e-05
CWF19L1,0.0,0.0,0.0,1.5488610149908474e-05
ZNF76,0.0,0.0,0.0,1.548070105742467e-05
RRAGB,0.0,0.0,0.0,1.5474291108522174e-05
SPRYD4,0.0,0.0,0.0,1.5474235181443494e-05
GS1-124K5.11,0.0,0.0,0.0,1.5473607318506868e-05
CCDC53,0.0,0.0,0.0,1.546970924653996e-05
LINC00954,0.0,0.0,0.0,1.5466912471328592e-05
BCL11B,0.0,0.0,0.0,1.5465501849418814e-05
EFR3A,0.0,0.0,0.0,1.546496155621801e-05
GALM,0.0,0.0,0.0,1.5461438810448308e-05
ACAD8,0.0,0.0,0.0,1.5459223428071392e-05
U2SURP,0.0,0.0,0.0,1.5458180883251828e-05
NEK6,0.0,0.0,0.0,1.545501993599598e-05
FHL3,0.0,0.0,0.0,1.54390250593456e-05
ANKRD42,0.0,0.0,0.0,1.543053558277657e-05
PRRC2A,0.0,0.0,0.0,1.5424583238752917e-05
BRPF1,0.0,0.0,0.0,1.5420767171913322e-05
MRPS31,0.0,0.0,0.0,1.5413866717794546e-05
TATDN2,0.0,0.0,0.0,1.5413740982723943e-05
ZNF827,0.0,0.0,0.0,1.5412380473482392e-05
RAB5B,0.0,0.0,0.0,1.5411861409031682e-05
CD86,0.0,0.0,0.0,1.5406319791810865e-05
ARSD,0.0,0.0,0.0,1.5404839699323858e-05
CNBP,0.0,0.0,0.0,1.540322237096797e-05
ERMAP,0.0,0.0,0.0,1.5398405894731878e-05
ZNF800,0.0,0.0,0.0,1.5397330242655323e-05
PAK4,0.0,0.0,0.0,1.5393252576215124e-05
PRDM1,0.0,0.0,0.0,1.5391298205740902e-05
SIDT2,0.0,0.0,0.0,1.5391078818165233e-05
APBB1IP,0.0,0.0,0.0,1.5389474868947795e-05
SUGP1,0.0,0.0,0.0,1.5389362198577403e-05
ZFP57,0.0,0.0,0.0,1.538918459593801e-05
MRPL38,0.0,0.0,0.0,1.5388716714125344e-05
AC104820.2,0.0,0.0,0.0,1.5381105787742773e-05
GLIPR1,0.0,0.0,0.0,1.538076139511803e-05
EIF3C,0.0,0.0,0.0,1.538017825155458e-05
UPF1,0.0,0.0,0.0,1.5370141877786145e-05
GFM1,0.0,0.0,0.0,1.5364426378729955e-05
SNX19,0.0,0.0,0.0,1.536287769840636e-05
PLA2G6,0.0,0.0,0.0,1.536074709930632e-05
PRKAB2,0.0,0.0,0.0,1.5360354506512736e-05
TREX1,0.0,0.0,0.0,1.5360198434361664e-05
TBCC,0.0,0.0,0.0,1.5358077054772144e-05
PLRG1,0.0,0.0,0.0,1.5348829657678346e-05
GP9,0.0,0.0,0.0,1.5344725244878693e-05
SLC25A14,0.0,0.0,0.0,1.5344720328987604e-05
METTL7A,0.0,0.0,0.0,1.534380179541496e-05
PLAGL1,0.0,0.0,0.0,1.5340358131813612e-05
NUMB,0.0,0.0,0.0,1.5331598795966187e-05
CCNT1,0.0,0.0,0.0,1.533129068667562e-05
POMZP3,0.0,0.0,0.0,1.5330904590659764e-05
KCTD7,0.0,0.0,0.0,1.5325795941244334e-05
IFNLR1,0.0,0.0,0.0,1.5325674898316178e-05
ELOF1,0.0,0.0,0.0,1.5324014663551065e-05
GLRX,0.0,0.0,0.0,1.5318470285428965e-05
AKT3,0.0,0.0,0.0,1.531719464810736e-05
STAB1,0.0,0.0,0.0,1.5314479756093586e-05
NEK4,0.0,0.0,0.0,1.5313720879998673e-05
WWP2,0.0,0.0,0.0,1.531049836749133e-05
FANCB,0.0,0.0,0.0,1.5298516674762316e-05
RUSC1,0.0,0.0,0.0,1.529785948973974e-05
ERCC6L2,0.0,0.0,0.0,1.529515175133334e-05
H6PD,0.0,0.0,0.0,1.529502375416236e-05
DAD1,0.0,0.0,0.0,1.5291164786940874e-05
ANKRA2,0.0,0.0,0.0,1.528856076041974e-05
TMEM138,0.0,0.0,0.0,1.5274123154518454e-05
COG3,0.0,0.0,0.0,1.5268059236247408e-05
DPH6,0.0,0.0,0.0,1.5262609797703635e-05
CENPB,0.0,0.0,0.0,1.526073860614748e-05
ALDH18A1,0.0,0.0,0.0,1.5258068639390375e-05
BAK1,0.0,0.0,0.0,1.5257966358073423e-05
MCMBP,0.0,0.0,0.0,1.5250984546295834e-05
RPL31,0.0,0.0,0.0,1.5250623187634543e-05
HLA-DMB,0.0,0.0,0.0,1.5248208055279075e-05
LIN7A,0.0,0.0,0.0,1.5247395250160363e-05
PPP1R3D,0.0,0.0,0.0,1.5243306785387844e-05
ENO1,0.0,0.0,0.0,1.5240780899767789e-05
RP11-367G6.3,0.0,0.0,0.0,1.5231858962367248e-05
BCOR,0.0,0.0,0.0,1.5230410577446566e-05
EVI2B,0.0,0.0,0.0,1.5227114936148337e-05
BRMS1,0.0,0.0,0.0,1.5226741873500455e-05
CLYBL,0.0,0.0,0.0,1.5216976978898218e-05
P4HA1,0.0,0.0,0.0,1.5215423570973024e-05
PDCL3,0.0,0.0,0.0,1.5213770183938105e-05
INPP5F,0.0,0.0,0.0,1.5207045965268728e-05
SEC62,0.0,0.0,0.0,1.520540292182214e-05
TBCEL,0.0,0.0,0.0,1.5203856894901474e-05
DNM2,0.0,0.0,0.0,1.5203473203935387e-05
RP11-124N14.3,0.0,0.0,0.0,1.5203145588214918e-05
BNIP3,0.0,0.0,0.0,1.5201575664315139e-05
TXNRD2,0.0,0.0,0.0,1.5196805411739538e-05
CTC-378H22.1,0.0,0.0,0.0,1.518154765221362e-05
KLF4,0.0,0.0,0.0,1.5179079536323711e-05
TMEM220,0.0,0.0,0.0,1.5176317886470871e-05
RASA3,0.0,0.0,0.0,1.5151504837312592e-05
ZNF326,0.0,0.0,0.0,1.5149089012064968e-05
LARP4,0.0,0.0,0.0,1.5148438729523707e-05
CLK3,0.0,0.0,0.0,1.5146783849481478e-05
CTDSPL,0.0,0.0,0.0,1.5146188223069611e-05
EIF6,0.0,0.0,0.0,1.5145283502534647e-05
CEBPG,0.0,0.0,0.0,1.5141421240626601e-05
RNF115,0.0,0.0,0.0,1.5140677597878322e-05
ARSG,0.0,0.0,0.0,1.5136179627201655e-05
HNRNPLL,0.0,0.0,0.0,1.513248588679338e-05
ZNF573,0.0,0.0,0.0,1.5124193563160098e-05
LIMK1,0.0,0.0,0.0,1.512268133043394e-05
GLCCI1,0.0,0.0,0.0,1.5116426463104926e-05
SPG20,0.0,0.0,0.0,1.511356763948868e-05
CDK19,0.0,0.0,0.0,1.5108561888528723e-05
ULK4,0.0,0.0,0.0,1.5107892262552432e-05
ITGAE,0.0,0.0,0.0,1.5102858767658968e-05
GGPS1,0.0,0.0,0.0,1.5098652230821417e-05
GALNT3,0.0,0.0,0.0,1.509673376499625e-05
DHPS,0.0,0.0,0.0,1.5096190005327031e-05
TAF6,0.0,0.0,0.0,1.509375444183933e-05
FAM120B,0.0,0.0,0.0,1.5087631107920357e-05
CIZ1,0.0,0.0,0.0,1.5085536453945422e-05
RCSD1,0.0,0.0,0.0,1.5082551738849355e-05
FUCA2,0.0,0.0,0.0,1.5064925092395396e-05
TMEM134,0.0,0.0,0.0,1.5064334775872136e-05
TSPAN2,0.0,0.0,0.0,1.5064198815020997e-05
ETV6,0.0,0.0,0.0,1.5061036590777319e-05
NDUFA6,0.0,0.0,0.0,1.5052503723150073e-05
HNRNPL,0.0,0.0,0.0,1.5051446607927337e-05
DCAF15,0.0,0.0,0.0,1.5050489530727271e-05
SCARB2,0.0,0.0,0.0,1.5047979624106583e-05
FIBP,0.0,0.0,0.0,1.5044360241905693e-05
COA5,0.0,0.0,0.0,1.5043721551256627e-05
WDR75,0.0,0.0,0.0,1.502887818530442e-05
AGPAT6,0.0,0.0,0.0,1.5028186820664112e-05
ST6GAL1,0.0,0.0,0.0,1.5025744901190065e-05
GTF3C2,0.0,0.0,0.0,1.5024958936041622e-05
CTSH,0.0,0.0,0.0,1.501884218725847e-05
PRR12,0.0,0.0,0.0,1.501858965341095e-05
PPP3CB,0.0,0.0,0.0,1.5014484998909005e-05
RP6-109B7.3,0.0,0.0,0.0,1.501321315002212e-05
CCDC14,0.0,0.0,0.0,1.5012229795616993e-05
BTBD10,0.0,0.0,0.0,1.499844223736117e-05
TNPO2,0.0,0.0,0.0,1.4997176313352644e-05
ZMPSTE24,0.0,0.0,0.0,1.4993513073891677e-05
SMURF1,0.0,0.0,0.0,1.4985488293127396e-05
SMIM14,0.0,0.0,0.0,1.4975538580092938e-05
ARHGAP26,0.0,0.0,0.0,1.4969898892866595e-05
KCTD2,0.0,0.0,0.0,1.4969593398192397e-05
TAPT1-AS1,0.0,0.0,0.0,1.4969327447423887e-05
CXorf65,0.0,0.0,0.0,1.4964419860350113e-05
MAN1A2,0.0,0.0,0.0,1.4963363863966412e-05
ZDHHC3,0.0,0.0,0.0,1.496247797372706e-05
PDS5A,0.0,0.0,0.0,1.4959082516251385e-05
ATG16L1,0.0,0.0,0.0,1.4956894185729791e-05
DDX39B,0.0,0.0,0.0,1.4953629523840079e-05
MVB12A,0.0,0.0,0.0,1.4949289399611565e-05
ABCB8,0.0,0.0,0.0,1.494269338900458e-05
COQ2,0.0,0.0,0.0,1.4936467877858543e-05
RINL,0.0,0.0,0.0,1.4926648977025516e-05
ZW10,0.0,0.0,0.0,1.492561985443739e-05
NAA38,0.0,0.0,0.0,1.492245742055595e-05
PPP1CB,0.0,0.0,0.0,1.491706459172404e-05
MAP1LC3B2,0.0,0.0,0.0,1.4913977683240525e-05
MIF4GD,0.0,0.0,0.0,1.4913976705928708e-05
GTPBP1,0.0,0.0,0.0,1.4913597833952416e-05
PTOV1,0.0,0.0,0.0,1.4910249580150615e-05
SPATA2,0.0,0.0,0.0,1.4908586711604156e-05
MAGEE1,0.0,0.0,0.0,1.4898947467001218e-05
CCR5,0.0,0.0,0.0,1.4897382210402652e-05
LINC00115,0.0,0.0,0.0,1.4887263284352277e-05
RBM4,0.0,0.0,0.0,1.4884225455297718e-05
SUMO3,0.0,0.0,0.0,1.4884115985119599e-05
SAC3D1,0.0,0.0,0.0,1.4883672985107574e-05
MCEE,0.0,0.0,0.0,1.4874119434218395e-05
FHOD1,0.0,0.0,0.0,1.4869646003693265e-05
AC093627.10,0.0,0.0,0.0,1.4862797572183502e-05
SAMHD1,0.0,0.0,0.0,1.4859807206862676e-05
RP4-539M6.22,0.0,0.0,0.0,1.4859624932903189e-05
DARS2,0.0,0.0,0.0,1.4859306123593433e-05
TBCE,0.0,0.0,0.0,1.4857309664981203e-05
AC009403.2,0.0,0.0,0.0,1.4855283802179656e-05
NIPSNAP3A,0.0,0.0,0.0,1.4854132887946944e-05
KIAA0141,0.0,0.0,0.0,1.4849201334876156e-05
SIDT1,0.0,0.0,0.0,1.4843587119412619e-05
PRKAG1,0.0,0.0,0.0,1.484318575062397e-05
POU2F2,0.0,0.0,0.0,1.4834352585598473e-05
DDX51,0.0,0.0,0.0,1.4832932739254628e-05
RPLP2,0.0,0.0,0.0,1.4829719350977763e-05
FEM1A,0.0,0.0,0.0,1.4826223953117901e-05
PATL2,0.0,0.0,0.0,1.4824881980046054e-05
ERLEC1,0.0,0.0,0.0,1.4821975699191332e-05
NBEAL1,0.0,0.0,0.0,1.481848659868374e-05
CTDSP2,0.0,0.0,0.0,1.4816126217754676e-05
CDK9,0.0,0.0,0.0,1.4812837251670503e-05
COX7A2,0.0,0.0,0.0,1.4807610243285543e-05
NCDN,0.0,0.0,0.0,1.480727517029755e-05
PRKAR1A,0.0,0.0,0.0,1.4805523071927789e-05
ADAM10,0.0,0.0,0.0,1.4798949998638943e-05
APOBEC3C,0.0,0.0,0.0,1.47974449940805e-05
SCPEP1,0.0,0.0,0.0,1.479673246766403e-05
CRISPLD2,0.0,0.0,0.0,1.4791583822394413e-05
GLTPD1,0.0,0.0,0.0,1.4790785559816275e-05
SAP30L,0.0,0.0,0.0,1.4788714976051689e-05
CHMP4A,0.0,0.0,0.0,1.4784583865027308e-05
ACER3,0.0,0.0,0.0,1.4778385066754839e-05
TACC3,0.0,0.0,0.0,1.4773989684493157e-05
ZNF227,0.0,0.0,0.0,1.4772230391796936e-05
METTL23,0.0,0.0,0.0,1.4770620378924602e-05
PLCD1,0.0,0.0,0.0,1.4765059113306223e-05
OSM,0.0,0.0,0.0,1.4762458315094e-05
MT-CO3,0.0,0.0,0.0,1.4758891089084617e-05
GALNT2,0.0,0.0,0.0,1.4757441377058613e-05
WIPI2,0.0,0.0,0.0,1.4751786064118234e-05
ASTE1,0.0,0.0,0.0,1.4745758887800903e-05
ATG4B,0.0,0.0,0.0,1.4724875582569649e-05
C20orf96,0.0,0.0,0.0,1.4719177073649937e-05
HDX,0.0,0.0,0.0,1.4718172225351587e-05
ZC3H3,0.0,0.0,0.0,1.470996034186465e-05
CEP135,0.0,0.0,0.0,1.4708529134525606e-05
FGFR1OP,0.0,0.0,0.0,1.4706362269179779e-05
MTHFD2L,0.0,0.0,0.0,1.470541076548233e-05
RAB30,0.0,0.0,0.0,1.470413079737059e-05
CCDC84,0.0,0.0,0.0,1.4690142575378588e-05
TMCO6,0.0,0.0,0.0,1.4688631117499643e-05
MADD,0.0,0.0,0.0,1.468730333445268e-05
COX6A1P2,0.0,0.0,0.0,1.4683077711430933e-05
CALML4,0.0,0.0,0.0,1.4672620926841405e-05
TRIM4,0.0,0.0,0.0,1.4669823714589811e-05
FRMD4B,0.0,0.0,0.0,1.4658336238722968e-05
RP11-265N6.1,0.0,0.0,0.0,1.4656843192670073e-05
CALM1,0.0,0.0,0.0,1.4655964778633065e-05
SLAMF1,0.0,0.0,0.0,1.4653215602159856e-05
XPA,0.0,0.0,0.0,1.4651777246512957e-05
TOR2A,0.0,0.0,0.0,1.4646165891876706e-05
NEK7,0.0,0.0,0.0,1.4640586581152124e-05
DOLPP1,0.0,0.0,0.0,1.4640244673738742e-05
HLA-DMA,0.0,0.0,0.0,1.4638759392050186e-05
NARFL,0.0,0.0,0.0,1.4637566121915741e-05
CA5B,0.0,0.0,0.0,1.4635420387375369e-05
ITFG1,0.0,0.0,0.0,1.4617018730274528e-05
KIAA0101,0.0,0.0,0.0,1.4615307422231919e-05
RNASE6,0.0,0.0,0.0,1.4613321319070335e-05
EAF1-AS1,0.0,0.0,0.0,1.4606496572420152e-05
LINC00264,0.0,0.0,0.0,1.4606459462777284e-05
RP11-415F23.2,0.0,0.0,0.0,1.4606416021800468e-05
LINC00694,0.0,0.0,0.0,1.4606410930891285e-05
JAM3,0.0,0.0,0.0,1.4606396289695961e-05
STEAP4,0.0,0.0,0.0,1.4606389860373131e-05
RP11-875O11.1,0.0,0.0,0.0,1.4606382537375996e-05
U91328.19,0.0,0.0,0.0,1.4606348537604343e-05
7SK-2,0.0,0.0,0.0,1.460634126682589e-05
SEMA4F,0.0,0.0,0.0,1.4606332030268035e-05
BCL2L14,0.0,0.0,0.0,1.4606304463189507e-05
TBC1D24,0.0,0.0,0.0,1.4606304107827591e-05
HTR3A,0.0,0.0,0.0,1.4606274983622688e-05
PIWIL4,0.0,0.0,0.0,1.4606269579715574e-05
AMACR,0.0,0.0,0.0,1.4606260845073143e-05
SMARCA5-AS1,0.0,0.0,0.0,1.460624926780553e-05
MED28,0.0,0.0,0.0,1.4602667977749723e-05
FCGRT,0.0,0.0,0.0,1.4597348428001284e-05
OSBPL7,0.0,0.0,0.0,1.4588987219261505e-05
NPM2,0.0,0.0,0.0,1.457950497996454e-05
FAM132A,0.0,0.0,0.0,1.4579500835825658e-05
RP6-206I17.1,0.0,0.0,0.0,1.4579499281959491e-05
AVEN,0.0,0.0,0.0,1.4579485528032483e-05
LY6G5B,0.0,0.0,0.0,1.457948378648345e-05
ENKD1,0.0,0.0,0.0,1.457948222991059e-05
RP13-131K19.7,0.0,0.0,0.0,1.457947723869441e-05
RP11-342M1.3,0.0,0.0,0.0,1.4579465128228978e-05
RP11-511B23.1,0.0,0.0,0.0,1.4579462764752715e-05
PCSK4,0.0,0.0,0.0,1.4579457075033306e-05
RP11-260M2.1,0.0,0.0,0.0,1.4579453249935916e-05
ZNF84,0.0,0.0,0.0,1.4579444772423021e-05
GPR157,0.0,0.0,0.0,1.4579439215189308e-05
CALCRL,0.0,0.0,0.0,1.4579438936433868e-05
ANKHD1-EIF4EBP3,0.0,0.0,0.0,1.4579438706409187e-05
LINC00562,0.0,0.0,0.0,1.4579433993964129e-05
MEG3,0.0,0.0,0.0,1.457943285780574e-05
TMEM254-AS1,0.0,0.0,0.0,1.4579432108986956e-05
RP11-457M11.5,0.0,0.0,0.0,1.4579431403776067e-05
FRMPD3,0.0,0.0,0.0,1.457942956240774e-05
MOK,0.0,0.0,0.0,1.4579425461341504e-05
CTD-2054N24.2,0.0,0.0,0.0,1.457942386387262e-05
